# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.200865 1.2077 1017.4 -0.466 0.602 7.54 29624.8 MSCL1_1702151164 0.980715 0.001392 0.980518 0.001412 0.980891 0.001437 0.980947 0.001465 0.981283 0.001497 0.981459 0.001532 
7800.201259 1.2063 1016.4 0.117 -0.140 7.57 28717.2 MSCL1_1702151165 0.981258 0.001391 0.981455 0.001411 0.981347 0.001435 0.981405 0.001463 0.980946 0.001494 0.981023 0.001528 
7800.201652 1.2050 1009.2 0.216 -0.402 6.70 34914.9 MSCL1_1702151166 0.980318 0.001386 0.980087 0.001405 0.980315 0.001430 0.980302 0.001459 0.979794 0.001489 0.979361 0.001522 
7800.202034 1.2036 1001.0 -0.394 -0.182 7.31 31263.9 MSCL1_1702151167 0.982653 0.001384 0.982064 0.001403 0.981437 0.001427 0.981178 0.001455 0.981320 0.001487 0.981419 0.001520 
7800.202428 1.2023 1002.8 -0.165 0.438 7.28 31990.0 MSCL1_1702151168 0.980062 0.001384 0.979780 0.001403 0.979815 0.001428 0.979727 0.001456 0.979730 0.001487 0.979662 0.001520 
7800.202833 1.2009 1003.3 -0.271 -0.090 7.84 29438.1 MSCL1_1702151169 0.982965 0.001388 0.982910 0.001407 0.982742 0.001430 0.982534 0.001458 0.982424 0.001489 0.981918 0.001521 
7800.203238 1.1995 999.9 -0.056 -0.815 7.48 29360.4 MSCL1_1702151170 0.980799 0.001390 0.980562 0.001407 0.980747 0.001431 0.980558 0.001458 0.980612 0.001488 0.980593 0.001522 
7800.203632 1.1982 990.9 -0.278 0.173 6.75 33710.1 MSCL1_1702151171 0.981040 0.001379 0.980682 0.001398 0.980861 0.001423 0.980355 0.001451 0.979908 0.001481 0.980063 0.001515 
7800.204014 1.1969 987.3 -0.103 0.345 6.76 35180.5 MSCL1_1702151172 0.981554 0.001378 0.981308 0.001396 0.981141 0.001420 0.980807 0.001447 0.980647 0.001477 0.980208 0.001510 
7800.204407 1.1956 1000.6 0.242 0.067 8.26 25996.5 MSCL1_1702151173 0.980460 0.001387 0.980145 0.001403 0.979893 0.001426 0.979543 0.001452 0.979721 0.001483 0.979847 0.001516 
7800.204812 1.1943 993.9 -0.184 -0.241 7.43 28687.9 MSCL1_1702151174 0.979575 0.001385 0.979462 0.001401 0.979388 0.001424 0.979532 0.001451 0.979536 0.001481 0.979650 0.001514 
7800.205206 1.1930 986.5 -0.776 -0.175 7.93 30389.5 MSCL1_1702151175 0.979859 0.001379 0.979729 0.001396 0.979960 0.001419 0.980732 0.001447 0.980509 0.001477 0.980186 0.001509 
7800.205622 1.1916 986.0 -0.248 -0.519 7.72 29034.2 MSCL1_1702151176 0.979743 0.001382 0.979918 0.001399 0.980579 0.001423 0.981314 0.001450 0.981445 0.001481 0.982018 0.001514 
7800.206016 1.1903 985.0 0.047 -0.014 7.27 31852.9 MSCL1_1702151177 0.977288 0.001368 0.977202 0.001387 0.977518 0.001412 0.977824 0.001440 0.977715 0.001471 0.977388 0.001504 
7800.206421 1.1890 983.4 0.018 0.512 7.09 33885.7 MSCL1_1702151178 0.978121 0.001367 0.977558 0.001386 0.977244 0.001410 0.976952 0.001437 0.976218 0.001467 0.975762 0.001499 
7800.206814 1.1877 983.1 -1.303 1.120 7.84 29073.0 MSCL1_1702151179 0.980966 0.001375 0.981005 0.001394 0.980980 0.001417 0.981002 0.001445 0.981093 0.001476 0.980883 0.001509 
7800.207208 1.1864 981.1 -1.171 -0.464 7.86 27278.4 MSCL1_1702151180 0.979093 0.001376 0.979255 0.001393 0.978836 0.001415 0.978931 0.001441 0.978974 0.001471 0.978722 0.001503 
7800.207613 1.1851 985.0 -0.324 -0.633 7.34 31922.7 MSCL1_1702151181 0.978806 0.001368 0.978173 0.001387 0.978266 0.001412 0.978386 0.001441 0.978248 0.001472 0.978186 0.001505 
7800.207995 1.1839 976.6 -0.107 0.146 7.57 27868.6 MSCL1_1702151182 0.981029 0.001377 0.980707 0.001394 0.980921 0.001417 0.980563 0.001443 0.980639 0.001473 0.981016 0.001506 
7800.208389 1.1826 971.2 -0.156 0.697 7.59 29593.4 MSCL1_1702151183 0.977667 0.001364 0.977420 0.001382 0.977609 0.001405 0.977277 0.001432 0.977441 0.001461 0.977691 0.001494 
7800.208770 1.1814 968.4 -0.742 -0.208 7.85 26885.1 MSCL1_1702151184 0.979714 0.001370 0.979623 0.001387 0.979733 0.001410 0.980033 0.001437 0.980419 0.001468 0.979930 0.001500 
7800.209176 1.1802 964.5 0.134 -1.084 7.51 29549.2 MSCL1_1702151185 0.979552 0.001369 0.979702 0.001385 0.979930 0.001407 0.980315 0.001434 0.980465 0.001463 0.980295 0.001495 
7800.209569 1.1789 960.6 -0.362 0.500 8.96 25899.4 MSCL1_1702151186 0.979597 0.001367 0.979150 0.001382 0.978878 0.001404 0.978500 0.001429 0.978447 0.001458 0.978351 0.001490 
7800.209963 1.1777 957.4 0.015 0.132 7.54 27992.2 MSCL1_1702151187 0.980238 0.001367 0.980292 0.001382 0.980208 0.001404 0.980178 0.001429 0.979984 0.001457 0.979717 0.001488 
7800.210368 1.1764 965.4 -0.362 -0.002 7.92 29219.9 MSCL1_1702151188 0.979200 0.001371 0.978695 0.001386 0.978787 0.001408 0.978430 0.001434 0.978562 0.001463 0.978384 0.001495 
7800.210750 1.1753 971.1 -0.374 -0.411 7.80 29553.5 MSCL1_1702151189 0.980017 0.001365 0.980047 0.001383 0.979960 0.001407 0.980445 0.001434 0.980705 0.001465 0.980645 0.001497 
7800.211143 1.1741 960.1 0.132 -0.213 7.79 30227.0 MSCL1_1702151190 0.981273 0.001362 0.981195 0.001380 0.981078 0.001403 0.980809 0.001429 0.980508 0.001458 0.979849 0.001490 
7800.211537 1.1729 950.0 -0.221 0.198 7.16 33500.4 MSCL1_1702151191 0.977383 0.001358 0.977516 0.001375 0.977861 0.001397 0.977550 0.001423 0.977989 0.001453 0.978122 0.001485 
7800.211942 1.1716 943.0 -0.335 0.158 7.94 27982.5 MSCL1_1702151192 0.977432 0.001355 0.977600 0.001372 0.977551 0.001394 0.978139 0.001421 0.978348 0.001450 0.978482 0.001482 
7800.212324 1.1705 945.4 0.195 0.134 7.33 32806.6 MSCL1_1702151193 0.980375 0.001358 0.980576 0.001376 0.980558 0.001399 0.980652 0.001426 0.980824 0.001455 0.980798 0.001487 
7800.212717 1.1693 947.1 -0.769 0.212 7.72 29763.4 MSCL1_1702151194 0.979974 0.001358 0.979651 0.001374 0.979825 0.001397 0.980080 0.001424 0.980132 0.001453 0.979658 0.001484 
7800.213122 1.1681 943.5 0.049 -0.344 7.48 31576.7 MSCL1_1702151195 0.979216 0.001358 0.979025 0.001375 0.978881 0.001397 0.979046 0.001423 0.979236 0.001453 0.979420 0.001485 
7800.213516 1.1669 939.9 -0.216 -0.222 6.68 37148.0 MSCL1_1702151196 0.977104 0.001351 0.977230 0.001369 0.977669 0.001393 0.977796 0.001420 0.978049 0.001450 0.978327 0.001482 
7800.213898 1.1658 938.8 0.400 -0.528 7.80 28527.7 MSCL1_1702151197 0.981295 0.001357 0.981136 0.001373 0.981294 0.001395 0.981455 0.001421 0.981285 0.001449 0.980947 0.001480 
7800.214303 1.1646 942.4 -0.510 0.149 7.45 28996.3 MSCL1_1702151198 0.977993 0.001359 0.977486 0.001375 0.977573 0.001396 0.978054 0.001422 0.977808 0.001450 0.977623 0.001481 
7800.214697 1.1634 949.3 -0.604 -0.356 7.88 26533.5 MSCL1_1702151199 0.979786 0.001367 0.978795 0.001382 0.978662 0.001404 0.979091 0.001430 0.979302 0.001460 0.978834 0.001491 
7800.215091 1.1623 950.8 0.325 -0.108 7.24 30883.3 MSCL1_1702151200 0.977061 0.001359 0.976581 0.001376 0.976312 0.001399 0.976617 0.001426 0.976861 0.001456 0.976525 0.001488 
7800.215484 1.1611 950.4 -0.624 0.289 8.99 22712.9 MSCL1_1702151201 0.978648 0.001363 0.978798 0.001377 0.979052 0.001398 0.978730 0.001422 0.978375 0.001449 0.978176 0.001479 
7800.215878 1.1600 948.1 -0.231 -0.879 8.74 22424.2 MSCL1_1702151202 0.977404 0.001382 0.977649 0.001392 0.978175 0.001410 0.978234 0.001433 0.978087 0.001459 0.978243 0.001489 
7800.216271 1.1589 948.5 -0.348 0.266 6.88 31888.8 MSCL1_1702151203 0.981340 0.001365 0.981270 0.001381 0.981810 0.001403 0.981866 0.001429 0.981698 0.001457 0.981878 0.001489 
7800.216665 1.1577 947.4 -0.077 0.318 7.43 28657.7 MSCL1_1702151204 0.978163 0.001358 0.978440 0.001374 0.978659 0.001396 0.978919 0.001422 0.979137 0.001450 0.979182 0.001481 
7800.217070 1.1566 948.0 -0.183 0.003 7.08 33775.8 MSCL1_1702151205 0.979344 0.001357 0.978919 0.001375 0.978716 0.001398 0.978639 0.001424 0.978659 0.001454 0.978294 0.001486 
7800.217464 1.1555 952.8 -0.170 -0.035 8.08 31051.6 MSCL1_1702151206 0.977667 0.001351 0.977554 0.001369 0.977539 0.001392 0.978033 0.001420 0.978595 0.001450 0.978860 0.001483 
7800.217857 1.1544 952.4 -0.062 -0.262 7.66 27874.3 MSCL1_1702151207 0.978090 0.001368 0.978331 0.001383 0.978712 0.001405 0.978762 0.001430 0.979000 0.001459 0.979153 0.001490 
7800.218262 1.1532 953.3 -0.129 0.631 7.72 30039.5 MSCL1_1702151208 0.976014 0.001351 0.975795 0.001369 0.975626 0.001392 0.975800 0.001418 0.976036 0.001448 0.976199 0.001480 
7800.218656 1.1522 953.0 -0.604 -0.247 8.19 25744.3 MSCL1_1702151209 0.977690 0.001355 0.977873 0.001371 0.978231 0.001393 0.978534 0.001420 0.978634 0.001449 0.978367 0.001480 
7800.219061 1.1510 952.1 -0.104 -0.901 7.11 32124.8 MSCL1_1702151210 0.977529 0.001360 0.977243 0.001376 0.977032 0.001398 0.976784 0.001424 0.977179 0.001454 0.976906 0.001485 
7800.219454 1.1500 951.3 -0.468 0.331 7.21 32155.4 MSCL1_1702151211 0.980608 0.001353 0.979975 0.001371 0.979665 0.001393 0.979636 0.001420 0.979143 0.001449 0.978601 0.001481 
7800.219848 1.1489 951.1 -0.520 0.138 7.50 30617.9 MSCL1_1702151212 0.980267 0.001354 0.980268 0.001373 0.979940 0.001396 0.979951 0.001424 0.980046 0.001454 0.979715 0.001487 
7800.220241 1.1478 958.0 0.261 -0.059 7.77 32546.3 MSCL1_1702151213 0.978250 0.001351 0.978275 0.001369 0.978837 0.001393 0.979125 0.001421 0.979287 0.001451 0.979540 0.001484 
7800.220635 1.1467 954.6 -0.602 -0.412 7.88 31686.5 MSCL1_1702151214 0.978631 0.001353 0.978690 0.001371 0.978965 0.001394 0.979144 0.001421 0.979099 0.001451 0.979200 0.001483 
7800.221040 1.1456 952.9 -0.077 -0.101 6.99 34745.7 MSCL1_1702151215 0.978745 0.001348 0.978048 0.001367 0.978445 0.001391 0.978773 0.001420 0.978637 0.001450 0.978795 0.001483 
7800.221433 1.1446 948.3 -0.637 0.236 7.55 31037.0 MSCL1_1702151216 0.978745 0.001339 0.978703 0.001359 0.978440 0.001383 0.977932 0.001410 0.977863 0.001440 0.977893 0.001473 
7800.221839 1.1435 945.7 -0.668 -0.114 7.33 33596.8 MSCL1_1702151217 0.980338 0.001346 0.980269 0.001365 0.980429 0.001390 0.980472 0.001417 0.980431 0.001448 0.980327 0.001480 
7800.222232 1.1425 945.6 -0.352 -0.228 8.17 27951.5 MSCL1_1702151218 0.978578 0.001352 0.978592 0.001370 0.978866 0.001393 0.978933 0.001420 0.978656 0.001449 0.978533 0.001482 
7800.222614 1.1415 945.1 0.750 -0.451 7.86 30504.6 MSCL1_1702151219 0.978286 0.001346 0.978108 0.001364 0.978234 0.001388 0.978675 0.001416 0.978962 0.001446 0.979129 0.001479 
7800.223019 1.1404 939.7 -0.392 0.197 7.38 35249.1 MSCL1_1702151220 0.977565 0.001347 0.976847 0.001363 0.976920 0.001386 0.976911 0.001413 0.976663 0.001442 0.976663 0.001474 
7800.223401 1.1394 945.1 0.128 0.531 7.66 30920.3 MSCL1_1702151221 0.979714 0.001350 0.979381 0.001367 0.979071 0.001390 0.978619 0.001416 0.977821 0.001445 0.977553 0.001476 
7800.223795 1.1384 948.0 -0.224 -0.173 6.86 35590.0 MSCL1_1702151222 0.979152 0.001344 0.978742 0.001363 0.979140 0.001387 0.979434 0.001415 0.979591 0.001445 0.979682 0.001477 
7800.224200 1.1373 947.1 0.003 -0.785 7.23 34342.5 MSCL1_1702151223 0.981648 0.001347 0.981035 0.001366 0.980688 0.001390 0.980387 0.001418 0.980197 0.001448 0.980486 0.001481 
7800.224593 1.1363 945.5 -0.263 0.511 7.27 35583.3 MSCL1_1702151224 0.979649 0.001344 0.979206 0.001363 0.979129 0.001387 0.978803 0.001414 0.978570 0.001444 0.978486 0.001476 
7800.224987 1.1353 949.6 -0.426 0.381 6.93 37515.6 MSCL1_1702151225 0.979297 0.001342 0.978921 0.001362 0.978807 0.001385 0.979189 0.001413 0.979338 0.001443 0.979212 0.001475 
7800.225380 1.1343 952.4 -0.092 -0.452 7.13 39203.9 MSCL1_1702151226 0.977878 0.001345 0.977353 0.001364 0.977340 0.001388 0.977696 0.001417 0.977900 0.001448 0.978092 0.001481 
7800.225774 1.1333 953.2 -0.243 -0.635 7.44 32991.8 MSCL1_1702151227 0.981497 0.001346 0.981057 0.001366 0.980066 0.001389 0.980202 0.001418 0.980246 0.001449 0.980119 0.001482 
7800.226179 1.1323 950.7 -0.274 0.101 6.91 35836.1 MSCL1_1702151228 0.979073 0.001341 0.978342 0.001360 0.978464 0.001385 0.978630 0.001413 0.978284 0.001443 0.978466 0.001475 
7800.226572 1.1313 948.4 -0.401 0.066 6.84 35993.6 MSCL1_1702151229 0.981743 0.001344 0.981501 0.001364 0.981636 0.001389 0.981745 0.001417 0.982028 0.001448 0.982020 0.001481 
7800.226966 1.1304 941.6 -0.293 -0.022 7.88 30978.7 MSCL1_1702151230 0.980543 0.001344 0.980482 0.001364 0.980582 0.001388 0.980499 0.001415 0.980471 0.001445 0.980755 0.001478 
7800.227371 1.1294 937.3 -0.528 -0.411 7.07 35850.9 MSCL1_1702151231 0.978490 0.001336 0.978188 0.001356 0.977570 0.001379 0.977910 0.001407 0.978397 0.001438 0.978664 0.001470 
7800.227765 1.1284 939.8 0.283 0.350 7.25 35378.9 MSCL1_1702151232 0.981149 0.001345 0.981170 0.001364 0.981370 0.001388 0.980966 0.001414 0.980824 0.001444 0.980968 0.001476 
7800.228170 1.1274 938.9 -0.425 0.371 7.50 33950.1 MSCL1_1702151233 0.980240 0.001345 0.979609 0.001363 0.978994 0.001386 0.979304 0.001413 0.979375 0.001443 0.979796 0.001476 
7800.228563 1.1265 936.7 -0.934 -0.930 7.66 38399.2 MSCL1_1702151234 0.981171 0.001342 0.980669 0.001361 0.980272 0.001384 0.980025 0.001411 0.980177 0.001441 0.980002 0.001473 
7800.228957 1.1255 935.5 0.055 0.136 7.21 33977.2 MSCL1_1702151235 0.978766 0.001347 0.978916 0.001365 0.979122 0.001387 0.979318 0.001413 0.979487 0.001443 0.979548 0.001474 
7800.229350 1.1246 930.6 0.153 -0.470 7.57 33847.1 MSCL1_1702151236 0.979654 0.001340 0.979772 0.001359 0.980001 0.001382 0.979914 0.001409 0.979941 0.001440 0.979576 0.001471 
7800.229744 1.1236 932.5 -0.502 -0.153 7.82 33326.4 MSCL1_1702151237 0.981205 0.001344 0.981245 0.001362 0.981309 0.001385 0.981553 0.001412 0.981839 0.001442 0.982170 0.001474 
7800.230149 1.1227 930.0 -0.905 0.152 7.21 33423.5 MSCL1_1702151238 0.978139 0.001339 0.978015 0.001356 0.978300 0.001379 0.978424 0.001406 0.978255 0.001435 0.978197 0.001466 
7800.230554 1.1217 925.5 0.119 0.225 7.93 28979.3 MSCL1_1702151239 0.979847 0.001341 0.980034 0.001358 0.980273 0.001380 0.980477 0.001407 0.980764 0.001436 0.980974 0.001468 
7800.230947 1.1208 927.9 -0.369 -0.394 8.38 27890.2 MSCL1_1702151240 0.977161 0.001343 0.977489 0.001359 0.978176 0.001381 0.978464 0.001406 0.978581 0.001435 0.978636 0.001466 
7800.231352 1.1198 934.4 0.491 -0.314 8.05 31448.7 MSCL1_1702151241 0.979491 0.001341 0.979465 0.001358 0.979814 0.001382 0.979913 0.001408 0.979784 0.001438 0.979603 0.001469 
7800.231734 1.1190 930.6 0.034 0.205 8.43 27515.4 MSCL1_1702151242 0.976848 0.001350 0.977377 0.001364 0.977702 0.001384 0.978176 0.001409 0.978787 0.001438 0.978932 0.001469 
7800.232128 1.1180 928.5 -0.612 0.440 8.05 30045.0 MSCL1_1702151243 0.976492 0.001340 0.976383 0.001356 0.976678 0.001378 0.976533 0.001404 0.976577 0.001433 0.976911 0.001465 
7800.232521 1.1171 925.1 0.390 0.255 7.31 34189.2 MSCL1_1702151244 0.981552 0.001338 0.980843 0.001356 0.980666 0.001379 0.980769 0.001406 0.980647 0.001436 0.980703 0.001469 
7800.232903 1.1163 929.2 -0.624 -0.082 8.42 28176.4 MSCL1_1702151245 0.981608 0.001341 0.981024 0.001358 0.981070 0.001381 0.981174 0.001407 0.981413 0.001437 0.981469 0.001469 
7800.233297 1.1154 931.0 0.208 -0.564 9.09 24637.6 MSCL1_1702151246 0.980188 0.001345 0.980396 0.001361 0.980311 0.001382 0.980125 0.001408 0.980206 0.001437 0.980589 0.001470 
7800.233690 1.1145 931.8 -0.187 0.314 7.48 33576.0 MSCL1_1702151247 0.978921 0.001334 0.978611 0.001353 0.978426 0.001376 0.978296 0.001403 0.978612 0.001434 0.978625 0.001466 
7800.234084 1.1136 927.8 0.237 0.304 7.34 37189.8 MSCL1_1702151248 0.981122 0.001334 0.980832 0.001353 0.980755 0.001377 0.980705 0.001405 0.980557 0.001435 0.980280 0.001467 
7800.234489 1.1127 929.8 -0.045 -0.272 7.07 37000.2 MSCL1_1702151249 0.980678 0.001334 0.980685 0.001353 0.980593 0.001377 0.980570 0.001404 0.980179 0.001434 0.980172 0.001466 
7800.234894 1.1118 927.6 -0.843 -0.165 7.67 32451.1 MSCL1_1702151250 0.981495 0.001334 0.981047 0.001353 0.980963 0.001377 0.981235 0.001405 0.983469 0.001437 0.985819 0.001471 
7800.235288 1.1109 923.8 -0.224 0.148 7.99 32099.6 MSCL1_1702151251 0.980576 0.001335 0.980398 0.001354 0.980714 0.001378 0.980267 0.001405 0.980189 0.001435 0.979753 0.001467 
7800.235693 1.1101 924.6 0.303 0.184 8.05 30306.8 MSCL1_1702151252 0.981175 0.001334 0.981231 0.001352 0.981677 0.001376 0.981861 0.001403 0.981703 0.001433 0.981461 0.001465 
7800.236063 1.1093 919.2 -0.344 0.318 7.54 35450.2 MSCL1_1702151253 0.981506 0.001333 0.981159 0.001351 0.981225 0.001375 0.981227 0.001402 0.981402 0.001432 0.981375 0.001464 
7800.236468 1.1084 915.1 -0.730 -0.256 7.70 32810.0 MSCL1_1702151254 0.982387 0.001332 0.982642 0.001350 0.982942 0.001374 0.983113 0.001401 0.983137 0.001430 0.982980 0.001462 
7800.236862 1.1075 916.5 0.528 -0.312 7.69 30514.3 MSCL1_1702151255 0.979692 0.001332 0.979695 0.001350 0.980134 0.001374 0.980184 0.001401 0.980034 0.001430 0.980119 0.001462 
7800.237278 1.1066 913.8 0.340 0.398 7.47 37504.1 MSCL1_1702151256 0.980535 0.001330 0.980327 0.001348 0.980441 0.001372 0.980214 0.001399 0.979889 0.001429 0.979320 0.001461 
7800.237672 1.1058 912.2 -0.455 0.488 7.48 35381.8 MSCL1_1702151257 0.980739 0.001329 0.980312 0.001347 0.979817 0.001369 0.979702 0.001396 0.979839 0.001426 0.980101 0.001458 
7800.238077 1.1050 913.8 -1.030 0.135 7.95 32341.7 MSCL1_1702151258 0.979498 0.001328 0.978730 0.001345 0.978588 0.001368 0.978408 0.001394 0.977976 0.001423 0.977783 0.001455 
7800.238459 1.1041 913.1 0.175 -0.408 7.87 29694.3 MSCL1_1702151259 0.979137 0.001328 0.978940 0.001346 0.979181 0.001369 0.979569 0.001396 0.979410 0.001425 0.979434 0.001457 
7800.238852 1.1033 913.3 0.163 -0.508 7.29 35019.1 MSCL1_1702151260 0.979490 0.001330 0.979003 0.001347 0.979038 0.001370 0.979145 0.001397 0.979377 0.001427 0.979282 0.001458 
7800.239246 1.1025 907.7 -0.160 0.806 8.73 28393.9 MSCL1_1702151261 0.981248 0.001333 0.981059 0.001350 0.981538 0.001373 0.981612 0.001399 0.981365 0.001428 0.981142 0.001459 
7800.239640 1.1017 903.1 -0.282 0.406 8.02 29567.6 MSCL1_1702151262 0.982660 0.001328 0.982049 0.001345 0.981989 0.001369 0.981664 0.001395 0.981462 0.001424 0.981346 0.001456 
7800.240021 1.1009 904.8 0.265 -0.422 6.94 40818.4 MSCL1_1702151263 0.979531 0.001324 0.979354 0.001343 0.979532 0.001366 0.980344 0.001394 0.980197 0.001424 0.980337 0.001456 
7800.240427 1.1001 907.6 -0.198 -0.360 7.86 34196.6 MSCL1_1702151264 0.980443 0.001325 0.980160 0.001345 0.980223 0.001369 0.980478 0.001396 0.980399 0.001426 0.980621 0.001459 
7800.240820 1.0993 910.3 -0.475 -0.194 7.99 34347.2 MSCL1_1702151265 0.980147 0.001325 0.979759 0.001344 0.979954 0.001368 0.980170 0.001395 0.980250 0.001425 0.980260 0.001457 
7800.241202 1.0985 905.2 -0.131 0.563 7.51 35784.5 MSCL1_1702151266 0.979517 0.001321 0.979567 0.001340 0.979456 0.001363 0.979505 0.001390 0.979371 0.001420 0.979524 0.001452 
7800.241596 1.0977 906.0 -0.445 0.540 7.69 33095.0 MSCL1_1702151267 0.977955 0.001320 0.977539 0.001338 0.977040 0.001361 0.976572 0.001387 0.976140 0.001416 0.976483 0.001448 
7800.242001 1.0969 908.9 0.432 0.388 8.44 29900.8 MSCL1_1702151268 0.979108 0.001327 0.978874 0.001343 0.978890 0.001365 0.979012 0.001391 0.979025 0.001420 0.979081 0.001452 
7800.242395 1.0962 909.1 -0.388 -0.639 7.35 35657.6 MSCL1_1702151269 0.980617 0.001330 0.980797 0.001348 0.980638 0.001371 0.980919 0.001398 0.980946 0.001428 0.981120 0.001460 
7800.242789 1.0954 908.0 -0.316 0.150 7.74 34488.9 MSCL1_1702151270 0.980408 0.001326 0.980232 0.001344 0.980598 0.001367 0.980900 0.001393 0.980880 0.001423 0.980660 0.001454 
7800.243182 1.0946 908.3 -0.556 0.344 8.12 31618.4 MSCL1_1702151271 0.981342 0.001329 0.981027 0.001347 0.981072 0.001370 0.980895 0.001397 0.980734 0.001426 0.980740 0.001458 
7800.243576 1.0938 906.7 -0.341 0.017 7.72 35603.2 MSCL1_1702151272 0.982484 0.001325 0.981954 0.001344 0.982343 0.001368 0.982622 0.001395 0.982698 0.001425 0.982588 0.001457 
7800.243969 1.0931 905.2 -0.515 -0.496 7.53 39652.9 MSCL1_1702151273 0.979970 0.001321 0.979857 0.001341 0.980000 0.001365 0.979911 0.001392 0.979637 0.001422 0.979571 0.001454 
7800.244363 1.0923 907.2 0.209 0.201 7.48 37307.5 MSCL1_1702151274 0.979888 0.001321 0.979680 0.001340 0.979882 0.001364 0.979955 0.001391 0.980179 0.001422 0.980106 0.001454 
7800.244745 1.0916 907.0 0.086 0.657 8.02 31453.8 MSCL1_1702151275 0.982101 0.001324 0.982237 0.001344 0.982424 0.001368 0.982375 0.001395 0.982609 0.001425 0.982829 0.001457 
7800.245150 1.0908 901.0 -0.828 0.108 8.32 31881.9 MSCL1_1702151276 0.981066 0.001322 0.980883 0.001341 0.980942 0.001365 0.980761 0.001391 0.980539 0.001421 0.980723 0.001453 
7800.245543 1.0901 894.3 -0.775 -0.411 8.40 37434.8 MSCL1_1702151277 0.981357 0.001321 0.981151 0.001338 0.981160 0.001361 0.981370 0.001388 0.981493 0.001418 0.981660 0.001450 
7800.245937 1.0894 894.8 0.473 -0.278 7.75 35736.4 MSCL1_1702151278 0.981853 0.001318 0.981238 0.001336 0.981298 0.001359 0.981248 0.001386 0.981405 0.001416 0.981325 0.001447 
7800.246342 1.0886 896.3 0.045 -0.312 7.64 36168.7 MSCL1_1702151279 0.981676 0.001321 0.981065 0.001339 0.981132 0.001362 0.981214 0.001390 0.981017 0.001419 0.980553 0.001450 
7800.246735 1.0879 895.2 -0.566 0.595 8.33 31905.2 MSCL1_1702151280 0.983610 0.001322 0.983689 0.001340 0.983513 0.001363 0.983288 0.001389 0.983036 0.001418 0.982755 0.001449 
7800.247117 1.0872 896.1 -0.148 0.342 7.53 33840.3 MSCL1_1702151281 0.982160 0.001324 0.982551 0.001343 0.982624 0.001367 0.981949 0.001393 0.981571 0.001422 0.981667 0.001454 
7800.247522 1.0864 895.2 -0.290 0.422 7.98 33654.5 MSCL1_1702151282 0.980636 0.001324 0.980349 0.001341 0.980567 0.001363 0.980578 0.001389 0.980685 0.001418 0.980713 0.001449 
7800.247916 1.0857 892.3 -0.425 0.067 8.62 30174.7 MSCL1_1702151283 0.981301 0.001318 0.981139 0.001337 0.981384 0.001361 0.981238 0.001387 0.981008 0.001416 0.980650 0.001448 
7800.248321 1.0850 891.4 0.106 0.235 8.91 26845.1 MSCL1_1702151284 0.981212 0.001326 0.980648 0.001342 0.980488 0.001363 0.980394 0.001389 0.980585 0.001418 0.980531 0.001448 
7800.248715 1.0843 889.5 -0.211 -0.119 7.84 34872.7 MSCL1_1702151285 0.982891 0.001320 0.982700 0.001340 0.982419 0.001363 0.982311 0.001390 0.982147 0.001420 0.981754 0.001452 
7800.249120 1.0836 887.3 -0.549 -0.195 7.53 34920.3 MSCL1_1702151286 0.980237 0.001319 0.979351 0.001336 0.979156 0.001359 0.979275 0.001386 0.979356 0.001415 0.979411 0.001447 
7800.249513 1.0829 886.3 0.115 0.146 8.37 32420.6 MSCL1_1702151287 0.982252 0.001319 0.981534 0.001336 0.981221 0.001359 0.981210 0.001385 0.981240 0.001414 0.981105 0.001445 
7800.249918 1.0822 887.0 -0.619 -0.066 8.15 33040.3 MSCL1_1702151288 0.982286 0.001317 0.981984 0.001335 0.981765 0.001358 0.982000 0.001385 0.981549 0.001414 0.981466 0.001445 
7800.250300 1.0815 886.1 -0.455 0.221 8.71 32437.8 MSCL1_1702151289 0.981698 0.001319 0.981380 0.001338 0.981431 0.001361 0.981608 0.001388 0.981326 0.001417 0.980907 0.001449 
7800.250705 1.0808 894.3 -0.216 -0.006 8.36 32281.9 MSCL1_1702151290 0.980354 0.001318 0.980164 0.001336 0.980389 0.001360 0.980539 0.001387 0.980622 0.001417 0.980329 0.001449 
7800.251087 1.0802 897.8 -0.305 0.023 7.35 39099.4 MSCL1_1702151291 0.983350 0.001321 0.983742 0.001340 0.983929 0.001363 0.983807 0.001390 0.983633 0.001420 0.983621 0.001451 
7800.251492 1.0795 899.1 -0.806 0.545 7.59 35168.5 MSCL1_1702151292 0.982756 0.001321 0.982767 0.001339 0.982861 0.001363 0.982896 0.001390 0.982989 0.001420 0.983314 0.001452 
7800.251886 1.0788 895.8 -0.201 0.124 7.79 30918.4 MSCL1_1702151293 0.982050 0.001318 0.982198 0.001336 0.982229 0.001358 0.982256 0.001385 0.982493 0.001414 0.982581 0.001446 
7800.252279 1.0781 897.3 -0.231 -0.041 8.46 29011.9 MSCL1_1702151294 0.982990 0.001324 0.982797 0.001342 0.983007 0.001365 0.982815 0.001391 0.982572 0.001420 0.982458 0.001452 
