# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.290267 1.0339 383.9 -0.361 -0.314 7.45 21994.0 MSCL2_1702150673 1.002354 0.001731 1.002894 0.001763 1.002752 0.001800 1.003088 0.001842 1.003709 0.001888 1.003999 0.001938 
7800.291007 1.0334 386.8 -0.059 -0.115 8.39 17839.4 MSCL2_1702150674 1.005654 0.001739 1.005575 0.001769 1.005744 0.001805 1.006004 0.001847 1.006178 0.001892 1.006390 0.001941 
7800.291760 1.0330 382.8 0.017 -0.105 7.50 18112.9 MSCL2_1702150675 1.002001 0.001749 1.001879 0.001776 1.001634 0.001811 1.002054 0.001852 1.002105 0.001896 1.001858 0.001943 
7800.292500 1.0325 381.9 -0.127 -0.291 7.61 18987.1 MSCL2_1702150676 1.001167 0.001743 1.001689 0.001774 1.002106 0.001812 1.002255 0.001854 1.002393 0.001899 1.002479 0.001948 
7800.293241 1.0320 382.7 -0.249 -0.066 7.47 18623.2 MSCL2_1702150677 0.999215 0.001740 0.999357 0.001770 0.999510 0.001805 0.999653 0.001846 0.999310 0.001890 0.999408 0.001938 
7800.293993 1.0316 384.5 0.349 0.200 7.75 21463.6 MSCL2_1702150678 1.000000 0.001729 1.000366 0.001762 1.000340 0.001800 1.000216 0.001842 1.000360 0.001888 1.000785 0.001938 
7800.294746 1.0311 383.8 -0.078 -0.094 7.25 20964.8 MSCL2_1702150679 1.004114 0.001735 1.003850 0.001768 1.003223 0.001804 1.003085 0.001846 1.002829 0.001892 1.002669 0.001941 
7800.295486 1.0307 384.6 -0.225 -0.289 7.54 22881.4 MSCL2_1702150680 0.998963 0.001727 0.999410 0.001761 0.999140 0.001800 0.999191 0.001843 0.999353 0.001890 1.000071 0.001941 
7800.296227 1.0303 386.2 0.190 -0.273 7.58 21048.8 MSCL2_1702150681 1.001901 0.001731 1.001728 0.001763 1.001732 0.001801 1.002246 0.001844 1.002353 0.001891 1.002882 0.001941 
7800.296956 1.0299 390.5 -0.107 -0.040 6.95 22072.8 MSCL2_1702150682 1.001613 0.001735 1.001293 0.001767 1.001141 0.001804 1.000976 0.001846 1.000657 0.001892 1.000783 0.001942 
7800.297709 1.0296 396.2 -0.208 0.002 7.34 21577.5 MSCL2_1702150683 1.000297 0.001733 1.000377 0.001766 0.999954 0.001804 0.999654 0.001846 0.999518 0.001892 0.999745 0.001941 
7800.298439 1.0292 402.3 -0.013 -0.107 7.70 17157.4 MSCL2_1702150684 0.998771 0.001744 0.998724 0.001776 0.999032 0.001814 0.999168 0.001857 0.999017 0.001904 0.998720 0.001953 
7800.299180 1.0288 396.3 0.034 -0.625 7.55 17214.0 MSCL2_1702150685 1.003882 0.001760 1.003535 0.001789 1.003791 0.001826 1.003746 0.001867 1.003103 0.001912 1.003360 0.001961 
7800.299932 1.0285 399.5 -0.093 -0.041 7.85 14960.2 MSCL2_1702150686 1.002366 0.001776 1.001627 0.001802 1.001190 0.001835 1.001670 0.001877 1.001249 0.001921 1.001541 0.001971 
7800.300684 1.0282 396.7 -0.046 0.007 7.91 12354.2 MSCL2_1702150687 1.001930 0.001799 1.001075 0.001817 1.000668 0.001845 1.000925 0.001881 1.000514 0.001921 1.001103 0.001967 
7800.301425 1.0279 396.9 -0.179 -0.756 8.29 12117.3 MSCL2_1702150688 1.007222 0.001806 1.006207 0.001824 1.005123 0.001852 1.005025 0.001888 1.004323 0.001929 1.004796 0.001976 
7800.302177 1.0276 396.4 -0.249 -0.026 7.92 12811.5 MSCL2_1702150689 1.004013 0.001800 1.004166 0.001820 1.004348 0.001850 1.004663 0.001887 1.005172 0.001930 1.005354 0.001977 
7800.302918 1.0273 395.7 0.120 -0.195 8.13 13080.6 MSCL2_1702150690 1.002859 0.001787 1.002099 0.001808 1.000688 0.001836 1.000600 0.001873 1.000000 0.001914 1.000245 0.001961 
7800.303670 1.0270 396.5 -0.005 -0.634 7.75 14452.3 MSCL2_1702150691 1.001646 0.001771 1.001078 0.001795 1.000658 0.001828 1.000269 0.001866 1.000036 0.001909 0.999990 0.001956 
7800.304411 1.0267 398.6 -0.027 -0.336 7.74 14713.8 MSCL2_1702150692 1.002018 0.001774 1.001858 0.001800 1.001745 0.001833 1.002199 0.001873 1.001857 0.001917 1.002463 0.001967 
7800.305152 1.0265 397.7 -0.239 -0.142 8.18 13508.3 MSCL2_1702150693 1.004981 0.001785 1.004783 0.001808 1.004194 0.001839 1.003478 0.001876 1.003312 0.001918 1.003404 0.001966 
7800.305893 1.0263 398.2 0.030 -0.345 8.03 12467.7 MSCL2_1702150694 1.002691 0.001800 1.002230 0.001820 1.001797 0.001849 1.001824 0.001886 1.001682 0.001928 1.001930 0.001975 
7800.306633 1.0260 403.2 0.127 -0.120 7.49 14538.0 MSCL2_1702150695 1.004566 0.001788 1.004651 0.001813 1.004427 0.001845 1.004540 0.001884 1.004594 0.001928 1.005166 0.001977 
7800.307386 1.0258 405.5 0.157 -0.423 7.29 17144.9 MSCL2_1702150696 1.004344 0.001769 1.004259 0.001799 1.004626 0.001836 1.004928 0.001879 1.004431 0.001924 1.004515 0.001974 
7800.308115 1.0256 408.3 -0.514 -0.351 6.82 21893.0 MSCL2_1702150697 1.001356 0.001748 1.001795 0.001783 1.002040 0.001823 1.002252 0.001866 1.002162 0.001913 1.002476 0.001965 
7800.308844 1.0255 410.8 -0.121 -0.106 6.88 23043.8 MSCL2_1702150698 1.001926 0.001750 1.001681 0.001784 1.001332 0.001822 1.001259 0.001867 1.001023 0.001914 1.001132 0.001966 
7800.309585 1.0253 411.7 0.238 -0.022 6.85 21375.5 MSCL2_1702150699 1.005739 0.001759 1.005687 0.001793 1.005352 0.001832 1.005205 0.001876 1.005451 0.001924 1.005556 0.001975 
7800.310337 1.0251 409.2 -0.246 -0.447 6.63 23754.1 MSCL2_1702150700 1.001042 0.001750 1.001315 0.001785 1.001022 0.001825 1.001462 0.001870 1.001155 0.001918 1.000777 0.001969 
7800.311089 1.0250 411.1 -0.296 0.048 7.05 22462.2 MSCL2_1702150701 1.000540 0.001751 1.000388 0.001785 0.999746 0.001824 0.999832 0.001868 1.000254 0.001917 1.000133 0.001969 
7800.311830 1.0249 411.9 -0.128 -0.339 6.51 23534.0 MSCL2_1702150702 1.004117 0.001754 1.004035 0.001788 1.003448 0.001827 1.003754 0.001872 1.003335 0.001919 1.003296 0.001970 
7800.312571 1.0247 414.0 -0.010 -0.186 6.55 24461.9 MSCL2_1702150703 1.003558 0.001758 1.003304 0.001793 1.003498 0.001834 1.004247 0.001880 1.005048 0.001930 1.005509 0.001984 
7800.313311 1.0246 414.5 -0.056 -0.237 6.70 23069.8 MSCL2_1702150704 1.003397 0.001756 1.003424 0.001791 1.003116 0.001830 1.003505 0.001875 1.004005 0.001924 1.004389 0.001976 
7800.314052 1.0245 412.9 0.027 -0.059 7.14 21994.9 MSCL2_1702150705 1.002963 0.001758 1.003422 0.001793 1.003892 0.001835 1.004049 0.001880 1.003954 0.001929 1.004068 0.001981 
7800.314793 1.0245 411.6 0.100 -0.159 6.54 23929.9 MSCL2_1702150706 1.004204 0.001759 1.004961 0.001796 1.005366 0.001838 1.005945 0.001885 1.005962 0.001934 1.006382 0.001987 
7800.315534 1.0244 411.1 -0.168 -0.249 6.80 21956.5 MSCL2_1702150707 1.002830 0.001754 1.003415 0.001789 1.002931 0.001827 1.003509 0.001873 1.003667 0.001921 1.003843 0.001973 
7800.316274 1.0244 403.9 0.150 -0.066 6.83 21615.0 MSCL2_1702150708 1.002951 0.001754 1.003262 0.001787 1.003616 0.001827 1.004136 0.001872 1.004163 0.001919 1.004203 0.001970 
7800.317027 1.0243 407.2 -0.195 -0.555 7.59 19225.0 MSCL2_1702150709 1.003882 0.001759 1.003687 0.001791 1.003201 0.001829 1.003259 0.001872 1.003290 0.001919 1.003782 0.001970 
7800.317779 1.0243 416.1 -0.147 -0.462 7.37 19431.5 MSCL2_1702150710 1.001762 0.001760 1.002106 0.001793 1.002010 0.001832 1.001913 0.001875 1.001734 0.001923 1.002007 0.001974 
7800.318566 1.0243 423.6 -0.009 -0.120 6.75 19809.9 MSCL2_1702150711 1.003782 0.001769 1.003654 0.001802 1.003782 0.001843 1.004585 0.001890 1.004659 0.001938 1.005217 0.001992 
7800.319307 1.0243 437.5 0.086 -0.387 7.53 20463.2 MSCL2_1702150712 1.001592 0.001766 1.001778 0.001802 1.002007 0.001843 1.001937 0.001889 1.001719 0.001938 1.002028 0.001992 
7800.320036 1.0243 427.8 0.002 -0.144 7.09 19980.4 MSCL2_1702150713 1.002256 0.001768 1.002413 0.001804 1.001796 0.001844 1.001826 0.001890 1.001495 0.001940 1.001372 0.001993 
7800.320777 1.0243 422.9 -0.211 -0.143 6.90 20690.6 MSCL2_1702150714 1.006786 0.001766 1.006842 0.001800 1.006680 0.001840 1.006812 0.001885 1.006172 0.001933 1.006826 0.001986 
7800.321506 1.0243 420.5 -0.090 -0.408 7.03 19610.4 MSCL2_1702150715 1.000270 0.001759 1.000645 0.001794 1.000557 0.001833 1.001171 0.001879 1.001386 0.001928 1.001746 0.001980 
7800.322235 1.0244 424.7 0.004 -0.475 7.04 20541.5 MSCL2_1702150716 1.002673 0.001767 1.002950 0.001801 1.002784 0.001840 1.002936 0.001885 1.003467 0.001935 1.003736 0.001987 
7800.322964 1.0245 426.2 -0.114 -0.596 6.88 21163.9 MSCL2_1702150717 1.003789 0.001770 1.004221 0.001805 1.004508 0.001846 1.004913 0.001892 1.004654 0.001940 1.004679 0.001993 
7800.323693 1.0245 423.3 -0.275 0.009 7.01 19174.2 MSCL2_1702150718 1.001551 0.001775 1.001574 0.001808 1.001257 0.001847 1.000903 0.001890 1.000953 0.001938 1.001309 0.001991 
7800.324423 1.0246 422.9 0.051 -0.258 7.31 15863.3 MSCL2_1702150719 1.001235 0.001789 1.001743 0.001820 1.002366 0.001859 1.002373 0.001902 1.002326 0.001949 1.002324 0.002001 
7800.325152 1.0247 422.5 -0.045 -0.501 6.85 22113.0 MSCL2_1702150720 1.001013 0.001765 1.000943 0.001798 1.000914 0.001838 1.001163 0.001883 1.000604 0.001931 1.000744 0.001983 
7800.325894 1.0248 422.6 -0.355 -0.048 6.96 20764.7 MSCL2_1702150721 1.002711 0.001773 1.003012 0.001807 1.003123 0.001847 1.002776 0.001891 1.002301 0.001939 1.001915 0.001990 
7800.326623 1.0250 445.1 0.212 -0.127 7.65 17252.4 MSCL2_1702150722 1.003293 0.001781 1.003686 0.001815 1.004006 0.001856 1.004498 0.001903 1.004603 0.001952 1.005057 0.002006 
7800.327352 1.0251 444.1 -0.391 -0.498 7.75 17860.5 MSCL2_1702150723 1.003265 0.001783 1.003299 0.001816 1.003403 0.001856 1.003460 0.001901 1.002567 0.001949 1.002868 0.002002 
7800.328104 1.0252 446.3 -0.155 -0.358 7.86 18894.3 MSCL2_1702150724 0.999431 0.001773 0.999579 0.001808 0.999933 0.001849 1.000167 0.001896 1.000387 0.001947 1.000329 0.002000 
7800.328845 1.0254 438.1 -0.375 -0.076 6.94 20673.3 MSCL2_1702150725 1.001111 0.001774 1.001256 0.001809 1.001029 0.001849 1.001442 0.001896 1.001378 0.001946 1.001426 0.002000 
7800.329574 1.0256 423.1 -0.326 -0.223 6.88 20077.7 MSCL2_1702150726 1.001244 0.001771 1.001457 0.001805 1.001478 0.001845 1.000993 0.001889 1.000831 0.001937 1.000806 0.001989 
7800.330326 1.0258 418.6 -0.099 -0.423 6.71 18602.8 MSCL2_1702150727 1.002923 0.001783 1.003444 0.001817 1.003211 0.001855 1.002794 0.001898 1.002713 0.001946 1.003120 0.001999 
7800.331067 1.0260 420.5 -0.189 -0.544 6.99 19399.1 MSCL2_1702150728 1.002640 0.001779 1.002614 0.001811 1.002368 0.001849 1.002535 0.001892 1.002410 0.001940 1.001686 0.001989 
7800.331819 1.0262 424.2 -0.272 -0.223 7.21 20074.8 MSCL2_1702150729 1.002706 0.001774 1.003247 0.001808 1.003151 0.001848 1.003339 0.001893 1.003223 0.001941 1.003653 0.001995 
7800.332560 1.0264 415.6 -0.241 -0.451 7.24 19995.9 MSCL2_1702150730 1.000523 0.001767 1.000895 0.001801 1.001163 0.001841 1.001616 0.001886 1.002074 0.001935 1.002247 0.001988 
7800.333289 1.0267 413.2 -0.027 -0.453 6.61 21928.2 MSCL2_1702150731 1.000834 0.001765 1.000934 0.001798 1.001267 0.001838 1.001868 0.001884 1.001895 0.001933 1.002468 0.001985 
7800.334042 1.0269 415.6 -0.120 -0.611 7.47 20827.8 MSCL2_1702150732 0.999908 0.001756 1.000520 0.001791 1.000223 0.001831 1.000132 0.001875 1.000234 0.001924 1.001011 0.001977 
7800.334771 1.0272 415.0 0.151 -0.146 7.16 21432.0 MSCL2_1702150733 1.003368 0.001766 1.003140 0.001799 1.002759 0.001839 1.002770 0.001884 1.002683 0.001932 1.003077 0.001985 
7800.335512 1.0275 414.0 -0.462 -0.137 7.01 23731.0 MSCL2_1702150734 1.000542 0.001757 1.000971 0.001793 1.000582 0.001833 1.001391 0.001880 1.001868 0.001930 1.002493 0.001983 
7800.336252 1.0278 419.9 -0.058 -0.841 7.10 22139.8 MSCL2_1702150735 1.002473 0.001769 1.002438 0.001803 1.002220 0.001844 1.002673 0.001890 1.002721 0.001939 1.003278 0.001992 
7800.336981 1.0281 428.1 -0.343 -0.379 6.97 22186.9 MSCL2_1702150736 1.003075 0.001779 1.003315 0.001815 1.003355 0.001857 1.003742 0.001905 1.003625 0.001955 1.003519 0.002009 
7800.337722 1.0284 431.2 0.031 0.116 6.97 23491.0 MSCL2_1702150737 1.000957 0.001778 1.001476 0.001814 1.001526 0.001856 1.002288 0.001904 1.002442 0.001955 1.002444 0.002008 
7800.338475 1.0287 429.6 -0.391 -0.484 7.40 19555.1 MSCL2_1702150738 1.002882 0.001779 1.003207 0.001814 1.003012 0.001854 1.002790 0.001899 1.002565 0.001947 1.002632 0.002000 
7800.339215 1.0291 431.0 -0.115 -0.685 7.54 19404.4 MSCL2_1702150739 1.001195 0.001780 1.001317 0.001816 1.001408 0.001858 1.001665 0.001905 1.001871 0.001957 1.002801 0.002013 
7800.339956 1.0294 427.0 0.023 -0.737 6.77 24282.6 MSCL2_1702150740 1.002491 0.001770 1.003361 0.001807 1.003426 0.001848 1.004158 0.001896 1.004758 0.001946 1.005236 0.002001 
7800.340697 1.0298 418.9 -0.198 -0.467 7.56 20899.4 MSCL2_1702150741 1.000326 0.001763 1.000830 0.001798 1.000772 0.001838 1.001177 0.001884 1.001362 0.001934 1.001111 0.001986 
7800.341437 1.0302 412.1 0.083 -0.016 6.82 21979.9 MSCL2_1702150742 1.003204 0.001758 1.003286 0.001792 1.002909 0.001831 1.002813 0.001876 1.002985 0.001924 1.003307 0.001976 
7800.342178 1.0306 410.1 -0.285 -0.261 7.09 21968.0 MSCL2_1702150743 1.002220 0.001760 1.002863 0.001796 1.003165 0.001836 1.003026 0.001881 1.002482 0.001928 1.002524 0.001980 
7800.342931 1.0310 407.3 0.000 -0.371 7.40 19882.1 MSCL2_1702150744 0.999825 0.001761 0.999701 0.001793 0.998945 0.001830 0.998644 0.001874 0.998824 0.001921 0.998872 0.001973 
7800.343671 1.0314 404.5 -0.082 -0.492 7.81 17570.2 MSCL2_1702150745 1.003406 0.001766 1.003325 0.001799 1.002790 0.001837 1.002513 0.001881 1.002170 0.001928 1.002471 0.001980 
7800.344412 1.0319 405.1 -0.238 -0.473 6.81 22916.0 MSCL2_1702150746 1.000456 0.001756 1.001328 0.001791 1.001911 0.001831 1.002110 0.001876 1.001972 0.001924 1.002440 0.001976 
7800.345164 1.0323 407.9 -0.082 -0.167 7.22 20686.6 MSCL2_1702150747 1.001448 0.001759 1.001386 0.001792 1.001703 0.001831 1.002095 0.001875 1.002463 0.001923 1.002623 0.001974 
7800.345893 1.0328 427.9 -0.066 -0.467 7.04 22979.2 MSCL2_1702150748 1.002799 0.001769 1.003037 0.001804 1.003206 0.001845 1.004124 0.001892 1.003869 0.001941 1.003760 0.001993 
7800.346634 1.0333 431.5 -0.106 -0.137 7.13 18876.4 MSCL2_1702150749 1.001794 0.001773 1.002384 0.001807 1.002359 0.001847 1.002146 0.001891 1.001905 0.001939 1.001996 0.001992 
7800.347375 1.0338 415.7 -0.097 -0.680 7.54 18732.2 MSCL2_1702150750 1.007844 0.001777 1.008358 0.001810 1.007894 0.001847 1.007895 0.001890 1.008237 0.001938 1.008697 0.001990 
7800.348127 1.0343 409.1 -0.343 -0.270 7.12 20122.9 MSCL2_1702150751 1.004290 0.001774 1.004837 0.001808 1.004897 0.001847 1.005071 0.001892 1.004900 0.001940 1.004907 0.001992 
7800.348856 1.0348 411.1 -0.292 -0.420 7.58 20179.7 MSCL2_1702150752 1.002325 0.001765 1.002582 0.001799 1.002437 0.001837 1.002969 0.001882 1.002772 0.001929 1.002775 0.001980 
7800.349586 1.0353 412.6 -0.263 -0.666 7.66 20729.5 MSCL2_1702150753 1.002536 0.001769 1.002690 0.001804 1.002291 0.001843 1.002286 0.001888 1.001651 0.001936 1.002037 0.001989 
7800.350326 1.0359 410.3 -0.465 -0.651 7.17 21510.2 MSCL2_1702150754 1.001081 0.001768 1.001970 0.001803 1.001974 0.001843 1.001717 0.001887 1.001659 0.001936 1.002221 0.001989 
7800.351067 1.0364 413.1 0.146 -0.135 7.95 20984.6 MSCL2_1702150755 1.002870 0.001769 1.003270 0.001802 1.003449 0.001841 1.004182 0.001886 1.004177 0.001933 1.004008 0.001984 
7800.351808 1.0370 410.2 -0.078 -0.530 7.38 21443.5 MSCL2_1702150756 0.999350 0.001764 0.999777 0.001798 1.000000 0.001838 1.000532 0.001883 1.000612 0.001932 1.000788 0.001984 
7800.352549 1.0376 410.6 -0.140 -0.805 7.29 20840.2 MSCL2_1702150757 1.002306 0.001769 1.002098 0.001801 1.001992 0.001839 1.002265 0.001883 1.001936 0.001929 1.001499 0.001979 
7800.353302 1.0382 407.3 -0.427 -0.858 7.77 20095.1 MSCL2_1702150758 1.000179 0.001763 1.000507 0.001796 1.000267 0.001835 1.000287 0.001879 1.000313 0.001927 1.000609 0.001979 
7800.354031 1.0388 406.6 -0.007 -0.615 7.32 22147.6 MSCL2_1702150759 1.002351 0.001765 1.002629 0.001799 1.003230 0.001839 1.003470 0.001884 1.003416 0.001932 1.003623 0.001983 
7800.354760 1.0394 401.6 -0.100 -0.285 7.11 22336.3 MSCL2_1702150760 0.998256 0.001754 0.998632 0.001788 0.998541 0.001828 0.998986 0.001873 0.998946 0.001921 0.998961 0.001972 
7800.355489 1.0400 397.0 -0.172 -0.880 7.27 21422.7 MSCL2_1702150761 1.003351 0.001759 1.003767 0.001792 1.003819 0.001830 1.004035 0.001873 1.004150 0.001920 1.005041 0.001972 
7800.356242 1.0407 392.1 0.027 -0.652 7.72 18478.1 MSCL2_1702150762 1.001092 0.001763 1.001338 0.001795 1.001445 0.001832 1.001367 0.001875 1.001366 0.001922 1.001502 0.001972 
7800.356994 1.0414 391.7 -0.502 -0.239 7.30 20455.8 MSCL2_1702150763 1.000280 0.001755 0.999772 0.001785 0.999603 0.001823 0.999859 0.001867 1.000325 0.001915 1.000944 0.001966 
7800.357746 1.0421 393.0 -0.065 -0.780 7.47 20091.9 MSCL2_1702150764 1.003364 0.001755 1.003606 0.001787 1.003401 0.001825 1.003313 0.001868 1.002890 0.001915 1.002935 0.001965 
7800.358499 1.0428 397.7 -0.136 -0.457 6.75 24767.1 MSCL2_1702150765 1.003046 0.001753 1.003599 0.001789 1.003347 0.001828 1.003474 0.001872 1.003206 0.001920 1.003367 0.001972 
7800.359239 1.0435 395.5 -0.423 -0.505 6.46 27956.0 MSCL2_1702150766 1.002823 0.001748 1.003284 0.001783 1.003110 0.001823 1.003038 0.001867 1.003114 0.001915 1.003110 0.001966 
7800.359992 1.0442 398.6 -0.360 -0.362 6.90 26971.8 MSCL2_1702150767 1.004494 0.001755 1.004912 0.001790 1.004855 0.001831 1.005435 0.001876 1.005133 0.001924 1.004948 0.001975 
7800.360721 1.0449 403.1 -0.265 -0.559 7.69 21214.9 MSCL2_1702150768 1.001750 0.001762 1.001648 0.001796 1.000996 0.001834 1.001413 0.001880 1.001213 0.001928 1.001540 0.001981 
7800.361485 1.0457 406.9 -0.141 -0.569 6.68 23751.7 MSCL2_1702150769 1.000362 0.001761 1.001118 0.001797 1.001742 0.001838 1.002024 0.001884 1.002450 0.001933 1.003009 0.001985 
7800.362226 1.0465 410.9 -0.373 -0.145 7.95 19937.2 MSCL2_1702150770 1.004397 0.001769 1.004430 0.001804 1.004160 0.001844 1.004266 0.001889 1.004475 0.001939 1.004891 0.001991 
7800.362978 1.0473 411.8 -0.366 -0.620 7.27 22426.0 MSCL2_1702150771 1.004258 0.001767 1.004997 0.001802 1.005505 0.001843 1.005663 0.001888 1.005483 0.001937 1.006255 0.001990 
7800.363719 1.0481 415.6 -0.198 -0.665 7.46 20635.8 MSCL2_1702150772 1.001049 0.001763 1.001803 0.001798 1.001547 0.001838 1.001677 0.001882 1.001541 0.001930 1.001778 0.001981 
7800.364471 1.0489 414.0 -0.360 -0.538 6.81 23294.7 MSCL2_1702150773 1.003025 0.001765 1.003668 0.001801 1.003881 0.001842 1.004114 0.001887 1.004262 0.001936 1.004000 0.001988 
7800.365212 1.0497 416.5 -0.276 -0.757 7.33 23715.5 MSCL2_1702150774 1.002231 0.001768 1.003115 0.001805 1.003456 0.001847 1.003704 0.001894 1.003977 0.001944 1.004645 0.001998 
7800.365941 1.0505 421.6 -0.404 -0.312 7.18 23345.7 MSCL2_1702150775 1.002934 0.001770 1.002943 0.001806 1.002681 0.001847 1.002954 0.001894 1.003746 0.001944 1.003848 0.001998 
7800.366682 1.0514 424.3 -0.464 -0.043 7.06 25287.2 MSCL2_1702150776 1.002492 0.001773 1.002167 0.001810 1.001652 0.001851 1.002291 0.001899 1.002653 0.001950 1.002437 0.002003 
7800.367422 1.0522 429.0 -0.468 -0.903 7.82 23092.3 MSCL2_1702150777 1.003798 0.001779 1.004707 0.001818 1.004781 0.001861 1.004999 0.001909 1.004837 0.001960 1.005064 0.002014 
7800.368175 1.0531 452.6 -0.308 -0.493 7.30 20748.6 MSCL2_1702150778 1.002038 0.001786 1.001804 0.001824 1.001357 0.001866 1.002446 0.001916 1.002735 0.001969 1.003074 0.002025 
7800.368915 1.0540 453.4 -0.506 0.126 7.74 22383.4 MSCL2_1702150779 1.000659 0.001786 1.001563 0.001825 1.001028 0.001868 1.000557 0.001916 1.000512 0.001968 1.000088 0.002023 
7800.369645 1.0549 458.9 -0.476 -1.043 7.27 23282.0 MSCL2_1702150780 1.002560 0.001797 1.003364 0.001837 1.003219 0.001882 1.002998 0.001931 1.002830 0.001984 1.003377 0.002041 
7800.370397 1.0559 474.5 -0.662 -0.020 7.53 20742.6 MSCL2_1702150781 0.999482 0.001800 0.999705 0.001839 0.999454 0.001883 0.998894 0.001931 0.999107 0.001985 0.999810 0.002043 
7800.371138 1.0568 482.1 -0.527 -0.919 7.38 24453.8 MSCL2_1702150782 1.000520 0.001802 1.000702 0.001842 1.000557 0.001887 1.000800 0.001938 1.000636 0.001991 1.001392 0.002051 
7800.371890 1.0578 495.0 -0.483 -0.311 7.55 20415.6 MSCL2_1702150783 1.004899 0.001816 1.005096 0.001854 1.005032 0.001899 1.005719 0.001950 1.005689 0.002004 1.005979 0.002062 
7800.372631 1.0587 510.3 -0.450 -0.667 7.07 24678.6 MSCL2_1702150784 1.001214 0.001809 1.002285 0.001851 1.002180 0.001897 1.002809 0.001949 1.003444 0.002005 1.004069 0.002065 
7800.373371 1.0597 530.3 -0.478 -0.426 7.32 20144.1 MSCL2_1702150785 1.002284 0.001823 1.002426 0.001865 1.002419 0.001912 1.002215 0.001964 1.002299 0.002020 1.002348 0.002080 
7800.374112 1.0607 549.0 -0.423 -0.769 7.75 19450.9 MSCL2_1702150786 1.002849 0.001831 1.002416 0.001872 1.001788 0.001919 1.002137 0.001973 1.002018 0.002030 1.002299 0.002092 
7800.374841 1.0617 579.5 -0.478 -0.861 7.52 20811.6 MSCL2_1702150787 1.004248 0.001842 1.004992 0.001886 1.004992 0.001935 1.004668 0.001990 1.004344 0.002048 1.004703 0.002111 
7800.375582 1.0627 626.2 -0.600 -0.462 7.50 19178.7 MSCL2_1702150788 1.002137 0.001864 1.002746 0.001910 1.002143 0.001961 1.002484 0.002019 1.002278 0.002081 1.002639 0.002147 
7800.376323 1.0638 681.3 -0.468 -0.642 7.88 19579.8 MSCL2_1702150789 1.001639 0.001879 1.002027 0.001928 1.002846 0.001985 1.003802 0.002047 1.004218 0.002114 1.004283 0.002183 
7800.377063 1.0648 737.2 -0.549 -0.482 7.99 17034.4 MSCL2_1702150790 1.006146 0.001914 1.006498 0.001965 1.006318 0.002022 1.005565 0.002085 1.004949 0.002153 1.004864 0.002225 
7800.377793 1.0659 803.3 -0.537 -0.651 7.26 21753.9 MSCL2_1702150791 1.003800 0.001909 1.003962 0.001963 1.004105 0.002024 1.003943 0.002090 1.003172 0.002159 1.003991 0.002236 
